id,topic,date,qNum,qStatement,a1,a2,a3,a4,a5,ans,Year,Month,Monthind,,,,,,,,,,,,,,,
Dec.2015.35,System of Equations,December.2015,35,"35. Nichelle has 84 solid-colored disks that are either red, blue, or green. She lines them up on the floor and finds that there are 24 more red disks than green and 15 more green disks than blue. How many red disks does she have?",15,25,41,49,,E,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.35,Geometry Rules,December.2016,35,"35. In (triangle)ABC, AB = 6cm, AC = 12cm, m(angle)A = 60°, and (line)AC is the longest side. Which of the following statements about the measures of the angles in (triangle)ABC must be true? (Note: m(angle)X denotes the measure of angle X).",m(angle)B > m(angle)A > m(angle)C,m(angle)B = m(angle)C > m(angle)A,m(angle)B > m(angle)C = m(angle)A,m(angle)C > m(angle)A > m(angle)B,,B,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.35,Word Problems,December.2017,35,,,,,,,A,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.35,Conversions-Mixtures,December.2018,35,,,,,,,C,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.35,Mean-Median-Mode,December.2019,35,,,,,,,B,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.35,Mean-Median-Mode,December.2021,35,,,,,,,C,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.35,Trig,December.2022,35,,,,,,,D,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.35,Geometry Rules,July.2020,35,,,,,,,D,2020,,,,Dec.2020.35,Word Problems,December.2020,35,,,,,,,C,2020,,
Jun.2015.35,Circles-Ellipses,June.2015,35,"35. In the figure shown below, ABCD is a rectangle, EFGH is a square, and (line)CD is the diameter of a semicircle. Points K is the midpoint of (line)CD. Point J is the midpoint of both (line)AB and (line)EF. Points E and F lie on (line)AB. The 3 given lengths are in meters. What is the length, in meters, of arc (arc)CD?",5π,6.25π,10π,25π,,B,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.35,Coordinate Geometry,June.2016,35,"35. Square ABCD, shown below, has side length 5 meters. The square is divided into 25 nonoverlapping congruent squares. Point P is the center of ABCD. What is the length, in meters, of (line)AC?",2(rad)5,5,5(rad)2,20,25,C,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.35,Logs,June.2017,35,35) What is the value of log2 rad(8)?,A.,B.,C. rad(2),D. 1,E. 3,B,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.35,Exponents-Radicals,June.2018,35,,,,,,,E,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.35,Lines,June.2019,35,,,,,,,A,2019,,,,,,,,,,,,,,,,,
Jun.2021.35,Ratios-Proportions,June.2021,35,,,,,,,C,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.35,Perimeter-Area-Volume,June.2020,35,,,,,,,B,2020,,,,,,,,,,,,,,,,,
June.2022.35,Lines,June.2022,35,,,,,,,D,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.36,Exponents-Radicals,April.2015,36,"36. Whenever x and y are nonzero, (8x5y4)(6x13y3) / 16x6y14 = ?",3x3y2,3x3/y2,3x6/16y21,3x12/y7,3x59/y2,J,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.36,System of Equations,April.2016,36,36. What is the value of b in the solution of the system of equations below? 6a + 3b = 12 and -2a + b = -8,G. 1,H. 3,J. 4,K. 10,,F,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.36,Equation Set Up,April.2017,36,"36. The Smith family is planning to build a 3-room cabin which consists of 2 bedrooms (BR) and 1 living room (LR). Shown below are the rectangular floor plan (left figure) and a side view of the cabin (right figure). In the side view, the roof forms an isosceles triangle (triangleABC), the walls are perpendicular to the level floor (line)ED, (line)AC parallel (line)ED, F is the midpoint of (line)AC and (line)BF perpendicular (line)AC. During the week the Smiths plan to roof the cabin, there is a 20% chance of rain each day. Mrs. Smith will install a ceiling fan in each room of the cabin and will place curtains over the 4 windows. Each of the ceiling fans has a price of $52.00. The price of curtains for each small window (S) is $39.50, and the price of curtains for the large window (L) is twice that for the small window. Based on this information, which of the following values is closest to the total price Mrs. Smith will pay for curtains and ceiling fans?",$302.00 ,$341.00 ,$354.00 ,$393.00 ,,J,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.36,Percents-Fractions (% Change),April.2018,36,,,,,,,G,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.36,Plug in Numbers (Calc),April.2019.B04,36,,,,,,,J,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.36,Plug in Numbers (Calc),April.2019.Z15,36,,,,,,,F,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.36,Plug in Numbers (Calc),April.2021.D05,36,,,,,,,F,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.36,Percents-Fractions (% Change),April.2021.Z04,36,,,,,,,J,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.36,Geometry Rules,December.2015,36,"36. The measures of 4 interior angles of a pentagon are 70°, 100°, 110°, and 135°, respectively. What is the measure of the 5th interior angle?",55°,83°,108°,125°,,K,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.36,Perimeter-Area-Volume,December.2016,36,"36. Erika is landscaping her front yard. The yard, which is level, has the shape of a rectangle that is 60 feet wide by 80 feet long. To cover the yard with a layer of topsoil having a uniform depth of 4 inches (⅓ foot). Erika needs to use how many cubic feet of topsoil?","1,920","4,800","14,400","19,200",,F,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.36,Perimeter-Area-Volume,December.2017,36,,,,,,,G,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.36,Ratios-Proportions,December.2018,36,,,,,,,H,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.36,Logs,December.2019,36,,,,,,,J,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.36,Plug in Numbers (Calc),December.2021,36,,,,,,,K,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.36,Geometry Rules,December.2022,36,,,,,,,K,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.36,Geometry Rules,July.2020,36,,,,,,,K,2020,,,,Dec.2020.36,Imaginary Numbers,December.2020,36,,,,,,,H,2020,,
Jun.2015.36,Coordinate Geometry,June.2015,36,"36. In the figure shown below, ABCD is a rectangle, EFGH is a square, and (line)CD is the diameter of a semicircle. Point K is the midpoint of (line)CD. Point J is the midpoint of both (line)AB and (line)EF. Points E and F lie on (line)AB. The 3 given lengths are in meters. The figure will be placed in the standard (x,y) coordinate plane so that K is at the origin, (line)AB is parallel to the x-axis, and 1 meter equals 1 coordinate unit. Which of the following values could be the y-coordinate of H?",3.6,8.4,10,12,,H,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.36,Perimeter-Area-Volume,June.2016,36,"36. Square ABCD, shown below, has side length 5 meters. The square is divided into 25 nonoverlapping congruent squares. Point P is the center of ABCD. The perimeter of 1 of the 25 congruent squares is how many meters?",a. 1,b. 4,c. 5,d. 20,e. 25,G,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.36,Circles-Ellipses,June.2017,36,"36. Jie asked 90 students to choose 1 favorite fruit from 4 options. Jie has begun to represent the results in the circle graph below. Peaches were chosen as the favorite of 15 students. Apples, bananas, and strawberries were each chosen as favorites by an equal number of the remaining students. What must be the measure of the central angle in the circle graph for bananas?",F. 100º,G. 102º,H. 105º,J. 112.5º,K. 115º,F,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.36,Rational Functions,June.2018,36,,,,,,,G,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.36,Plug in Numbers (Calc),June.2019,36,,,,,,,K,2019,,,,,,,,,,,,,,,,,
Jun.2021.36,Perimeter-Area-Volume,June.2021,36,,,,,,,J,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.36,Perimeter-Area-Volume,June.2020,36,,,,,,,H,2020,,,,,,,,,,,,,,,,,
June.2022.36,Vocab,June.2022,36,,,,,,,K,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.37,LCMGCF,April.2015,37,37. Consider all products xy such that x is divisible by 8 and y is divisible by 14. Which of the following whole numbers is NOT a factor of each product xy?,2,8,12,56,112,C,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.37,Geometry Rules,April.2016,37,"37. In the figure shown below, △ABC ~ △DEF, sides AB (line on top) and BC (line on top) are each 7.2cm long, side DE (line on top) is 10.8 cm long, and the measure of (angle) E is 42º. What is the measure of (angle) C?",46º,60º,63º,69º,,E,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.37,Probability-Combinations-Permutations,April.2017,37,"37. The Smith family is planning to build a 3-room cabin which consists of 2 bedrooms (BR) and 1 living room (LR). Shown below are the rectangular floor plan (left figure) and a side view of the cabin (right figure). In the side view, the roof forms an isosceles triangle (triangleABC), the walls are perpendicular to the level floor (lineED), (line)AC parallel (line)ED, F is the midpoint of (line)AC, and (line)BC perpendicular (line)AC. Mr and Mrs. Smith plan to roof the cabin on 2 consecutive days. Assuming that the chance of rain is independent of the day, what is the probability that it will rain both days?",0.08,0.16,0.2,0.4,,A,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.37,Lines,April.2018,37,,,,,,,E,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.37,Data Interpretation,April.2019.B04,37,,,,,,,D,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.37,Plug in Numbers (Calc),April.2019.Z15,37,,,,,,,D,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.37,SOHCAHTOA-PYTHAG,April.2021.D05,37,,,,,,,D,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.37,Data Interpretation,April.2021.Z04,37,,,,,,,C,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.37,SOHCAHTOA-PYTHAG,December.2015,37,"37. The midpoint of the sides of rectangle WXYZ are the vertices of rhombus ABCD.. The dimensions of the rectangle WXYZ are 6cm by 8cm. What is the perimeter, in centimeters, of rhombus ABCD?",25,28,40,48,,A,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.37,Equation Set Up,December.2016,37,"37. Suzanne and Chad are going to bake and deliver cookies to college students during final exam week. They estimate it will cost $4 for the ingredients to make each batch of cookies and $50 to buy the mixer, bowls, and other utensils they will need. They decide to sell the cookies for $5 per batch. Assume they have no other expenses. Which of the following equations represent the profit, P dollars, they will make on b batches of cookies?",P = 54b - 5,P = 55b - 4,P = -b + 50,P = b -50,,E,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.37,Solving Algebra,December.2017,37,,,,,,,E,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.37,Data Interpretation,December.2018,37,,,,,,,D,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.37,Equivalent Expressions,December.2019,37,,,,,,,E,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.37,SOHCAHTOA-PYTHAG,December.2021,37,,,,,,,B,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.37,Circles-Ellipses,December.2022,37,,,,,,,B,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.37,Coordinate Geometry,July.2020,37,,,,,,,E,2020,,,,Dec.2020.37,Word Problems,December.2020,37,,,,,,,B,2020,,
Jun.2015.37,Coordinate Geometry,June.2015,37,"37. What is the length, in coordinate units, of the altitude from C to (line)AB in the (triangle)ABC shown in the standard (x,y) coordinate plane below?",5,6,(rad)10,(rad)13,,A,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.37,Transformations-Translations,June.2016,37,"37. Square ABCD, shown below, has side length 5 meters. The square is divided into 25 nonoverlapping congruent squares. Point P is the center of ABCD. Point M starts at A and is rotated counterclockwise about P a total of 450°. After the rotation, M is at the same location as which of the following points?",A. A,B. B,C. C,D. D,E. P,D,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.37,Equivalent Expressions,June.2017,37,"37. For all real numbers x such that x =/= 0, 4/5 + 7/x = ?",A. 11 / 5x,B. 28 / 5x,C. 11 / (5 + x),D. (7x + 20) / (5 + x),E. (4x + 35) / 5x,E,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.37,Plug in Numbers (Calc),June.2018,37,,,,,,,C,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.37,Mean-Median-Mode,June.2019,37,,,,,,,A,2019,,,,,,,,,,,,,,,,,
Jun.2021.37,Percents-Fractions (% Change),June.2021,37,,,,,,,A,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.37,Perimeter-Area-Volume,June.2020,37,,,,,,,A,2020,,,,,,,,,,,,,,,,,
June.2022.37,Absolute Values,June.2022,37,,,,,,,C,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.38,Word Problems,April.2015,38,"38. Shown in the standard (x,y) coordinate plane below is equilateral triangle (triangle)AOC with coordinates A(a,b), C(4c,0), and O(0,0). In terms of c, what is a?",F. c,G. 2c,H. 3c,J. 4c,K. 6c,G,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.38,Trig,April.2016,38,38. The function f(x) = 0.25sin(4x) is graphed below for 0 ≤ x ≤ 2π. What is the period of the function?,G. π/4,H. π/8,J. π,K. 2 π,,F,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.38,Vocab,April.2017,38,"38) Which of the following expressions, when evaluated, equals an irrational number?",G. (rad)8/(rad)2,H.  ((rad)8)2,J. (rad)2 x (rad)8,K. (rad)2 +(rad)8,,K,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.38,Plug in Numbers (Calc),April.2018,38,,,,,,,J,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.38,Plug in Numbers (Calc),April.2019.B04,38,,,,,,,H,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.38,SOHCAHTOA-PYTHAG,April.2019.Z15,38,,,,,,,G,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.38,Sequences,April.2021.D05,38,,,,,,,K,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.38,Probability-Combinations-Permutations,April.2021.Z04,38,,,,,,,F,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.38,Circles-Ellipses,December.2015,38,"38. In standard (x,y) coordinate plane below, a circle has a radius of r coordinate units and passes through the origin, O. The circle has diameter (line)OS, where S lies on the negative y-axis. In terms of r, what are the coordinates of S?","(0, -2r)","(0, -r)","(0, -0.5r)","(0, r)",,G,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.38,System of Equations,December.2016,38,38. The sum of measures of (angle)A and (angle)B is 90°. The sum of the measures of (angle)A and (angle)C is 180°. The sum of the measures of (angle)B and (angle)D is 180°. What is the sum of the measures of (angle)C and (angle)D ?,G. 90°,H. 180°,J. 270°,K. 360°,,J,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.38,Perimeter-Area-Volume,December.2017,38,,,,,,,J,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.38,Rational Functions,December.2018,38,,,,,,,G,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.38,Sequences,December.2019,38,,,,,,,H,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.38,Plug in Numbers (Calc),December.2021,38,,,,,,,H,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.38,Lines,December.2022,38,,,,,,,G,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.38,Geometry Rules,July.2020,38,,,,,,,K,2020,,,,Dec.2020.38,Vocab,December.2020,38,,,,,,,K,2020,,
Jun.2015.38,Plug in Numbers (Calc),June.2015,38,"38) At a local post office, on average, 3 customers are in line when the post office closed each day. The probability, P, that exactly n customers are in line when the post office closes can be modeled by the equation P = 3ne-3 / n! . Given that e-3 ≈ 0.05, which of the following values is closest to the probability that exactly 2 customers are in line when the post office closes?",G. 0.11,H. 0.15,J. 0.23,K. 0.45,,J,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.38,Coordinate Geometry,June.2016,38,"38. Square ABCD, shown below, has side length 5 meters. The square is divided into 25 nonoverlapping congruent squares. Point P is the center of ABCD. Supposed ABCD is in the standard (x,y) coordinate plane such that (line)BC is on the x-axis, the midpoint of (line)BC is at the origin, A has positive coordinates, and 1 coordinate unit is equal to 1 meter. What are the coordinates of D?","(-5,5)","(-2.5,0)","(-2.5,2.5)","(-2.5,5)","(0,5)",J,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.38,Ratios-Proportions,June.2017,38,"38. The Harrisburg Recreation Center recently changed its hours to open 1 hour later and close 3 hours later than it had previously. Residents of Harrisburg age 16 or older were given a survey, and 560 residents replied. The survey asked each resident his or her student status (high school, college, or nonstudent) and what he or she thought about the change in hours (approve, disapprove, or no opinion). The results are summarized in the table below. What fraction of these nonstudent residents replied that they disapproved of the change in hours?",F. 1/3,G. 4/45,H. 14/75,J. 353/367,K. 353/485,K,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.38,Conversions-Mixtures,June.2018,38,,,,,,,F,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.38,Plug in Numbers (Calc),June.2019,38,,,,,,,G,2019,,,,,,,,,,,,,,,,,
Jun.2021.38,Perimeter-Area-Volume,June.2021,38,,,,,,,K,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.38,Probability-Combinations-Permutations,June.2020,38,,,,,,,F,2020,,,,,,,,,,,,,,,,,
June.2022.38,Word Problems,June.2022,38,,,,,,,J,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.39,Equation Set Up,April.2015,39,"39. On Monday, Jan and Diego opened separate bank accounts with initial deposits of $28.00 and $161.00, respectively. Every Monday after opening the accounts, Jan will add $18.25 to her account and Diego will withdraw $15.00 from his account. Which of the following equations, when solved, gives the number of weeks (w) after opening the accounts that Jan and Diego will have the same amount of money in their respective accounts? (Note: They make no other deposits or withdrawals, and no interest is applied to the money in the accounts.)",-18.25w + 28 = -15w + 161,18.25w + 28 = 15w + 161,18.25w + 28 = 15w - 161,18.25w + 28 = -15w + 161,28w + 18.25 = 161w - 15,D,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.39,Coordinate Geometry,April.2016,39,"39. Points A lies at (2,6) and point B lies at (-5, 10) in the standard (x,y) coordinate plane below. What is the length, in coordinate units, of (line)AB?",(rad)65,(rad)125,13,17,,B,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.39,SOHCAHTOA-PYTHAG,April.2017,39,"39) A line through the origin and (10,4) is shown in the standard (x,y) coordinate plane below.",(rad29)/2,2/(rad29),5/(rad29),⅖,,D,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.39,Mean-Median-Mode,April.2018,39,,,,,,,D,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.39,Geometry Rules,April.2019.B04,39,,,,,,,C,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.39,LCMGCF,April.2019.Z15,39,,,,,,,E,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.39,Plug in Numbers (Calc),April.2021.D05,39,,,,,,,B,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.39,Matrices,April.2021.Z04,39,,,,,,,D,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.39,Vocab,December.2015,39,"39) Let k be a constant of proportionality and let w, x, y, and z be positive real numbers variables. In which of the following equations does x vary directly with y, directly with the square of w, and inversely of z?",x = kw2y/z,x = ky/w2z,x = kz/w2y,x = kw2yz,,B,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.39,Perimeter-Area-Volume,December.2016,39,"39. The figure below shows the top view of the Santana family’s house and yard. The Santana’s rectangular house is 40 feet wide and 30 feet long, and their rectangular yard is 75 feet wide and 100 feet long. The Santanas have a rectangular garden in the back corner of their yard that is 30 feet wide and 25 feet long. The garden currently contains 48 flower bulbs: 10 tulip bulbs, 18 daffodil bulbs, and 20 crocus bulbs. The yard will be enclosed by a fence and the back side of the house. The fence will begin at one back corner of the house and will end at the other. What is the minimum number of feet of fencing needed to enclose the yard?",275,310,315,350,,C,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.39,Mean-Median-Mode,December.2017,39,,,,,,,C,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.39,Data Interpretation,December.2018,39,,,,,,,E,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.39,Plug in Numbers (Calc),December.2019,39,,,,,,,A,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.39,Data Interpretation,December.2021,39,,,,,,,D,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.39,Equivalent Expressions,December.2022,39,,,,,,,D,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.39,Quadratics (and above),July.2020,39,,,,,,,B,2020,,,,Dec.2020.39,Vocab,December.2020,39,,,,,,,E,2020,,
Jun.2015.39,Trig,June.2015,39,39. What is the amplitude of the function f(x) = ½cos(3x + π)?,B. ½,C. 3/2,D. 2,E. 3,,B,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.39,Solving Algebra,June.2016,39,39) For what value of x is the equation cuberoot(3x - 9) + 10 = 13 true?,4,6,12,576,"4,058 ⅔",C,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.39,Probability-Combinations-Permutations,June.2017,39,"39. The Harrisburg Recreation Center recently changed its hours to open 1 hour later and close 3 hours later than it had previously. Residents of Harrisburg age 16 or older were given a survey, and 560 residents replied. The survey asked each resident his or her student status (high school, college, or nonstudent) and what he or she thought about the change in hours (approve, disapprove, or no opinion). The results are summarized in the table below. Suppose a person will be chosen at random from these 560 residents. Which of the following values is closest to the probability that the person chosen will NOT be a high school student and will NOT have replied with no opinion?",0.06,0.09,0.44,0.83,0.98,D,2017,Jun,6,,,,,,,,,,,,,,,
